"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "subjectID" "activity"
"136" 0.4699458 -0.033624109 -0.1412542 0.11546276 0.019113399 -0.03447136 0.92721895 -0.2575283 -0.011311073 -0.96243211 -0.9616103 -0.87338635 -0.25689838 0.53724084 -0.071406854 0.09984022 -0.030123287 -0.15075135 -0.33018992 0.13785593 0.2027245 -0.6643082 -0.033440531 -0.098990597 -0.23734906 -0.13907576 0.17886128 -0.56540214 -0.14086785 -0.19496062 0.12220578 0.15024177 0.12220578 0.15024177 0.019978718 0.16368011 -0.11303959 -0.18194848 -0.26009906 -0.17484412 0.14771378 0.13002545 -0.025654098 0.10249047 -0.11098784 -0.11878204 -0.46096397 0.30173262 0.19129917 0.085463478 -0.030934405 -0.094544157 0.015575024 -0.099843422 -0.20341666 -0.20006938 -0.34031977 -0.17508936 -0.51532571 0.10406106 -0.0090591332 -0.71350861 -0.13619042 -0.21287291 -0.037451841 0.044612356 -0.080760434 0.2758551 -0.10633862 0.086475415 0.21162113 0.091256753 0.054836089 -0.12501278 -0.37415395 0.45161868 -0.13144583 -0.29666575 0.42216975 "1" "WALKING_DOWNSTAIRS"
"137" 0.23528441 -0.014570467 -0.20841776 0.099089605 0.3007347 -0.2064967 0.93801097 -0.26552471 -0.015999014 -0.93721665 -0.96250323 -0.84534294 -0.5594073 0.42569035 0.5381009 0.118392 0.15257652 -0.23769347 -0.56199203 0.35448413 0.1750142 -0.31801206 0.033933754 -0.056797364 -0.14145873 -0.56107936 0.032110404 -0.49605004 -0.076573656 -0.14596685 0.14755443 0.12467351 0.14755443 0.12467351 0.041938945 0.203088 0.13104171 0.070014431 -0.22040202 -0.075876712 0.19270033 0.39108259 -0.11830312 0.060062722 0.16638355 -0.33131323 -0.027967766 0.12346967 0.80830182 0.12413969 0.10545242 -0.14360549 0.0087105691 0.12685225 -0.33155226 -0.23061576 -0.42018798 0.20105257 -0.30735529 0.18371603 0.090170615 -0.32870688 -0.077970601 -0.19658815 -0.41182964 0.22780693 -0.099426281 0.27456719 -0.14492281 0.21509625 0.23698136 0.14919345 0.082342605 0.10655089 -0.14811375 0.27373715 -0.0049707227 -0.24911928 0.33531465 "1" "WALKING_DOWNSTAIRS"
"138" 0.1669136 -0.03373288 -0.13334869 0.052910086 0.26572452 -0.21271262 0.94298012 -0.27697935 -0.035236286 -0.92954312 -0.93761467 -0.88668278 0.98074487 -0.28006046 0.013159109 0.028711668 0.10599782 -0.31807909 -0.17313155 0.07956793 0.00039648885 -0.085686801 0.049300317 0.12732965 0.25543693 0.14336991 -0.36807338 -0.52573918 -0.11384903 -0.0043588759 0.10014998 0.10625082 0.10014998 0.10625082 -0.029840701 0.10292112 0.16431371 0.073314928 -0.19962115 -0.13917226 0.26279363 0.34923731 -0.20879168 -0.042123898 0.13761835 -0.27920997 0.021608073 -0.019847893 0.17289873 0.10020603 0.074929124 -0.26428242 -0.15825205 0.064279884 -0.36895107 -0.23243709 -0.57630581 -0.056545913 -0.17393164 0.12496537 0.3040526 -0.077480803 -0.0078247012 -0.040193223 -0.23564275 -0.034835653 -0.072141714 0.27132415 -0.17078319 0.18463455 0.14686667 0.037236973 -0.042679256 0.060879191 -0.10540063 0.17078242 -0.136903 -0.20306158 0.027467287 "1" "WALKING_DOWNSTAIRS"
"139" 0.44562097 -0.011902709 -0.15116909 0.11820941 -0.051036543 -0.14692209 0.93458522 -0.27671301 -0.029104678 -0.94585717 -0.94321497 -0.90016728 -0.034196065 0.059793339 -0.23081622 0.0067733707 -0.20249116 -0.32937355 0.057309943 -0.1102438 0.075070244 -0.36310657 0.064423707 0.1189954 -0.76314989 0.3661008 0.24601853 -0.53452378 -0.087393572 -0.050008326 0.12090611 0.012738503 0.12090611 0.012738503 -0.091002161 -0.057355763 0.030720346 -0.023868319 -0.19112781 -0.12381434 0.05816986 -0.048547846 -0.1650686 0.14099583 -0.11233147 -0.20518896 -0.49960638 -0.13053243 0.32144815 0.022116787 -0.22634599 -0.26985944 -0.10424984 -0.23078296 -0.38619032 -0.11555178 -0.52850517 0.041771601 -0.1819167 0.17408469 0.26101195 -0.42046701 -0.016945189 -0.034028407 0.28261349 0.22021654 -0.011078582 0.007817413 -0.14201012 0.034663307 -0.068429084 -0.047598261 -0.13859371 0.063267395 -0.27154578 0.39870094 -0.13385736 -0.17244728 0.084884923 "1" "WALKING_DOWNSTAIRS"
"140" 0.23179921 -0.0075220252 -0.055801013 0.063689044 -0.017154892 -0.23035782 0.93800984 -0.26721322 -0.04285211 -0.94730325 -0.97576691 -0.8586344 -0.70467725 0.086435467 0.14335608 -0.032614521 -0.11582533 -0.3973685 -0.19246022 -0.094912968 0.10758844 -0.23369188 0.041119193 -0.13944291 0.026194408 -0.32537073 -0.067965243 -0.37668137 -0.14064585 -0.29971311 0.073107976 -0.042658894 0.073107976 -0.042658894 -0.12276729 -0.050212589 0.017206344 0.03888813 -0.23817602 -0.17961948 0.19817405 -0.034662914 -0.23513046 0.0059573866 -0.069894401 -0.28995509 -0.031296514 -0.090099327 0.12368546 -0.078739193 -0.18914133 -0.34540368 -0.069646502 -0.093685026 -0.44680265 -0.51321712 -0.54005104 -0.20146557 -0.22426177 0.13736096 -0.058966568 -0.24512095 -0.030541483 -0.24618705 -0.27345166 0.013371946 -0.21091334 0.15669004 -0.32634636 0.15009699 -0.018784159 -0.09845751 -0.11364072 0.031010355 -0.13739218 0.13762842 -0.17059409 -0.2495013 0.17924169 "1" "WALKING_DOWNSTAIRS"
"141" 0.28134949 -0.0007098312 -0.0086999005 0.1466405 -0.15760804 -0.24012018 0.93926427 -0.26240716 -0.043152518 -0.94973749 -0.94888385 -0.85400472 0.42884111 -0.13761424 0.16923439 0.089649652 -0.13494228 -0.26459042 0.20963739 -0.3379882 -0.010062426 -0.26577972 -0.11183141 -0.16116687 0.58267592 -0.64429277 -0.11344376 -0.41916927 -0.26736555 -0.34149695 0.0891215 0.072816678 0.0891215 0.072816678 -0.01036468 0.018851956 -0.0083430827 -0.19432413 -0.28761534 -0.38310075 0.15313108 -0.080540544 -0.14693913 0.1440673 -0.25569662 -0.36649601 -0.34662496 0.23620994 0.42387462 0.093229449 -0.13349344 -0.16573667 -0.014807258 -0.19984055 -0.36471454 -0.22400387 -0.087172286 0.060156766 0.078521558 0.038950991 -0.13092654 -0.38052959 -0.22568356 -0.24794923 0.26121446 0.23849703 -0.1351311 0.19198834 -0.16778508 0.19384713 0.10183576 -0.10038422 0.24588535 -0.12082814 -0.40024832 0.34911167 -0.32529153 -0.5166988 0.29291267 "1" "WALKING_DOWNSTAIRS"
"142" 0.36248249 -0.0035526939 -0.18104462 0.24954917 -0.21185711 -0.16926229 0.93532883 -0.24875006 -0.018502531 -0.96781324 -0.93956362 -0.9309032 0.11804319 0.11395291 -0.3050968 0.067093081 -0.25280389 -0.2203724 0.40228819 -0.33877395 0.17943812 -0.71373238 -0.13965682 -0.073952436 -0.25697403 0.26107863 0.1239022 -0.584414 -0.33665927 -0.29199185 0.17216127 0.13627899 0.17216127 0.13627899 -0.026174163 -0.018873206 -0.07848939 -0.37991965 -0.35978109 -0.43825071 0.026153823 -0.17172001 -0.096502772 0.32729159 -0.28414654 -0.2857891 -0.36107357 0.15274407 0.39761611 0.019987812 -0.21836687 -0.15048162 0.022168874 -0.35460585 -0.28765514 -0.15081859 -0.12703579 -0.056949278 -0.57453705 -0.092519165 -0.097836502 -0.76049065 -0.17622615 -0.15084801 0.12112607 -0.0013784905 -0.08355044 0.113188 -0.027737109 0.077806516 0.007555202 -0.050582928 0.41699672 -0.35478316 -0.50939908 0.21601472 -0.3788545 -0.57034479 0.37320303 "1" "WALKING_DOWNSTAIRS"
"143" 0.43503687 -0.0065917495 -0.082909932 0.078451291 -0.098710248 -0.26404564 0.92422997 -0.27642083 -0.041170073 -0.96563676 -0.94905377 -0.90814585 0.089117723 -0.084559173 -0.21509976 -0.038407463 -0.1123076 -0.48921284 -0.47010943 0.21770042 0.1241266 -0.64435903 -0.15124156 -0.15750311 0.032361401 0.034560422 0.27962952 -0.43726749 -0.37838102 -0.30150138 0.060417914 -0.026147128 0.060417914 -0.026147128 -0.10010991 -0.20737791 -0.10445792 -0.26290648 -0.35624769 -0.46677784 0.0025594781 -0.06964216 -0.30294416 0.10693996 -0.17177517 -0.30054223 -0.50351863 0.098072185 0.0034564899 -0.086526313 -0.14859186 -0.45851448 -0.072763028 -0.13216735 -0.51707621 -0.32180317 -0.35699308 -0.14241632 -0.49135153 -0.11545254 -0.064656901 -0.69463631 -0.18017406 -0.26724965 0.066273333 -0.19948928 0.0056756342 0.0481611 -0.22215207 0.12810644 -0.1178834 -0.3432825 0.021413565 -0.2925549 -0.36917458 0.14656289 -0.40116841 -0.6100203 0.24339849 "1" "WALKING_DOWNSTAIRS"
"144" 0.35119884 0.021866728 -0.1494262 0.076174685 -0.10048684 -0.29808742 0.9334885 -0.26237699 -0.019666744 -0.96634034 -0.96371409 -0.91198748 -0.36216106 0.37084221 0.2295983 -0.02443834 -0.14053601 -0.49049092 -0.43794263 0.16512486 0.28136405 -0.59954558 -0.14364651 -0.16523367 -0.39119353 0.07196793 0.20865147 -0.42423123 -0.33771249 -0.31699395 0.059491854 -0.061657028 0.059491854 -0.061657028 -0.1277886 -0.12888439 -0.11579886 -0.21352886 -0.34102449 -0.41175141 0.014677668 -0.078729322 -0.3376748 0.099496176 -0.16921018 -0.33142076 -0.29926436 0.33398745 0.10645967 -0.055499542 -0.17432573 -0.42513106 -0.078567739 -0.1613356 -0.55578256 -0.29478886 -0.21069103 -0.11374115 -0.37503287 -0.1127895 -0.055381283 -0.67756906 -0.16935701 -0.28087492 0.19921106 -0.0047483716 -0.030940873 0.053860651 -0.27974165 0.13613152 -0.099703966 -0.17235437 0.029819111 -0.19535163 -0.36648482 0.21078873 -0.36759352 -0.51105052 0.17909028 "1" "WALKING_DOWNSTAIRS"
"145" 0.13046118 -0.05499692 -0.13178649 -0.10749685 0.10655765 -0.22750121 0.9452027 -0.25496927 -0.023947567 -0.96367838 -0.95649404 -0.87947821 0.68599695 0.21294941 0.48174038 -0.020320637 0.049889701 -0.36701435 -0.58858545 0.47215649 0.058035958 -0.2987479 -0.083700618 -0.046270863 0.030443073 -0.19276755 -0.53663364 -0.37333747 -0.22228692 -0.24290764 -0.018090242 -0.11528655 -0.018090242 -0.11528655 -0.060948522 -0.005088398 0.11059856 0.04826198 -0.28283089 -0.23500523 -0.01375167 0.14204763 -0.18688863 -0.14716133 0.016703328 -0.31673904 -0.13837226 -0.041243658 0.34756437 -0.054555143 -0.017584859 -0.35673698 -0.071332774 0.054634171 -0.37515207 -0.27327421 -0.450206 -0.44636541 -0.1847059 -0.045068466 0.19671606 -0.33632894 -0.11493502 -0.22826933 -0.18379069 0.0060728452 0.30517853 -0.0053009708 -0.32157475 0.27489557 0.0081418252 -0.026719428 -0.018086573 -0.07690455 -0.046382456 0.13528995 -0.19277722 -0.34055324 0.14971094 "1" "WALKING_DOWNSTAIRS"
