"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "subjectID" "activity"
"161" 0.29569289 -0.017291 -0.099927816 -0.35712019 0.04116528 -0.091122383 0.89842695 -0.3561928 -0.058276382 -0.95620274 -0.97438339 -0.93391695 0.0080660295 0.1379564 -0.06330757 -0.4635614 -0.37264689 -0.68390242 0.39382596 -0.4252805 -0.061594545 -0.40939661 0.079773244 -0.30926751 -0.21565778 -0.033554862 0.030606459 -0.57109589 -0.56949902 -0.50385741 -0.1271837 -0.4026472 -0.1271837 -0.4026472 -0.46139921 -0.50086187 -0.0043172015 0.098520781 -0.53946255 -0.63602302 -0.42485524 -0.17531361 -0.44060852 -0.33217676 0.075687015 -0.0034897729 -0.54756756 -0.22925388 -0.58006057 -0.49641992 -0.41956605 -0.66448773 -0.47638095 -0.36242145 -0.70092213 -0.4882436 -0.54318395 -0.61933715 -0.37106998 -0.25067393 -0.27667662 -0.42571307 0.23326411 -0.38337147 -0.3678348 -0.61622077 -0.34701931 -0.4295266 -0.48039948 -0.20240156 -0.48347949 -0.52685808 -0.0097787997 -0.21760316 0.10058385 -0.49041366 -0.62646125 -0.67522747 0.010941993 "1" "WALKING_UPSTAIRS"
"162" 0.34408292 -0.019665159 -0.14195199 -0.36118484 0.019695865 -0.10072484 0.89521737 -0.355796 -0.053499951 -0.96491486 -0.97201836 -0.94033876 0.039049 0.028465391 -0.036251822 -0.42760933 -0.40759102 -0.69528985 0.12339394 -0.20900097 0.024990325 -0.23879635 0.083457815 -0.34269519 -0.3288703 0.18525532 0.078780625 -0.6184621 -0.59734456 -0.55648319 -0.13258213 -0.42796573 -0.13258213 -0.42796573 -0.4488861 -0.51308598 0.015006792 0.0012099526 -0.58231597 -0.6500912 -0.39958823 -0.22276461 -0.451622 -0.3465611 0.065163891 -0.012332467 -0.54972396 -0.29031064 -0.50601368 -0.45553312 -0.43978128 -0.67657755 -0.4488075 -0.41149609 -0.71165447 -0.42921106 -0.44670124 -0.58342019 -0.32453383 -0.25944421 -0.2989004 -0.22944781 0.24169133 -0.41772985 -0.28898921 -0.41300881 -0.29101589 -0.44426029 -0.50732136 -0.1025909 -0.46382681 -0.58657257 0.028264113 -0.31868009 0.017625572 -0.38784276 -0.63934962 -0.68974531 0.056932573 "1" "WALKING_UPSTAIRS"
"163" 0.33299252 -0.030312276 -0.11360054 -0.42752783 -0.12121388 -0.090093246 0.89888016 -0.35213276 -0.053521841 -0.97300489 -0.9828817 -0.93260143 0.27426955 -0.13999734 -0.24427363 -0.49382596 -0.5024111 -0.76895618 -0.019548448 -0.15851495 0.060704564 -0.46432442 -0.11647198 -0.54808938 0.17698182 -0.0054226697 -0.15017404 -0.65918553 -0.66854164 -0.68517302 -0.2109106 -0.44135997 -0.2109106 -0.44135997 -0.53499132 -0.56753707 -0.19831651 -0.35703621 -0.65273773 -0.72668504 -0.42403479 -0.29186627 -0.47230908 -0.4287954 -0.096638508 0.0078786527 -0.34830221 -0.22758982 -0.35686443 -0.5194847 -0.52126894 -0.7338792 -0.51152183 -0.51524312 -0.80415563 -0.3533205 -0.58323793 -0.47621482 -0.44924045 -0.38813446 -0.50105685 -0.47425494 0.0096541821 -0.60587157 0.02990573 -0.60460701 -0.23643483 -0.41305606 -0.54416815 0.11027323 -0.53771599 -0.61130084 0.16140151 -0.46470037 -0.39622137 -0.20496845 -0.71446129 -0.76359517 0.22629223 "1" "WALKING_UPSTAIRS"
"164" 0.31672153 -0.023908255 -0.1107584 -0.42147434 -0.0054979851 -0.017909026 0.89888028 -0.34765868 -0.048482583 -0.97447003 -0.97518215 -0.91092044 0.32567494 -0.12756521 -0.31412688 -0.46730111 -0.39127111 -0.76661941 0.093609178 -0.31586058 0.061595964 -0.49124717 -0.16518632 -0.52137641 -0.081348887 0.14602982 -0.095476592 -0.65335209 -0.62504664 -0.64502949 -0.16248997 -0.38761003 -0.16248997 -0.38761003 -0.50257789 -0.48614796 -0.24112709 -0.29324569 -0.62252988 -0.68036371 -0.38962745 -0.17868763 -0.39731517 -0.43441897 0.014021462 0.077195419 -0.27293867 -0.19596294 -0.36512214 -0.47760078 -0.40295594 -0.74322025 -0.50431612 -0.42084551 -0.78831351 -0.3468887 -0.44921803 -0.64292802 -0.52471141 -0.34793712 -0.47126284 -0.48987807 -0.075789258 -0.58269526 -0.48122346 -0.35787964 -0.2277768 -0.36979867 -0.49256875 -0.052991033 -0.45395395 -0.5320112 0.047051224 -0.40064208 -0.34285434 -0.13242604 -0.65528888 -0.73871788 0.25725316 "1" "WALKING_UPSTAIRS"
"165" 0.27425493 -0.028953751 -0.15558324 -0.39644844 -0.096768344 -0.038192465 0.89996176 -0.34767434 -0.048123723 -0.97798508 -0.96474944 -0.92143271 0.11069669 0.031708025 -0.034193869 -0.4738839 -0.43950777 -0.76052263 -0.28687201 0.076320917 0.20333775 -0.5893452 -0.10751749 -0.60749461 -0.40714936 0.1566645 0.013531911 -0.71444017 -0.6557762 -0.61942729 -0.19378591 -0.31894997 -0.19378591 -0.31894997 -0.5123676 -0.51951896 -0.21674492 -0.32338256 -0.64719475 -0.71542311 -0.5039621 -0.32581963 -0.50883056 -0.35881814 -0.051075442 0.084188969 -0.41951706 -0.15012027 -0.72493091 -0.512621 -0.46472667 -0.75472186 -0.47976894 -0.4492803 -0.76431027 -0.23598695 -0.31950603 -0.72967527 -0.43796976 -0.39137787 -0.54753259 -0.6380473 0.023381992 -0.6651299 0.073155079 -0.40123755 0.0046699875 -0.42693423 -0.37076367 -0.18193522 -0.48038504 -0.57627111 0.020821339 -0.47473315 -0.34349828 -0.18355066 -0.68105937 -0.79093633 0.22639639 "1" "WALKING_UPSTAIRS"
"166" 0.26034404 -0.03367069 -0.12730182 -0.43384531 -0.2376815 -0.073172704 0.89560464 -0.35903232 -0.063491643 -0.96590159 -0.94798389 -0.90156057 0.10127196 0.045776338 0.012626912 -0.58187317 -0.57026659 -0.76587901 -0.4025515 0.18892068 0.1662548 -0.76002085 -0.071266043 -0.59683363 -0.044353036 -0.24305293 0.017607186 -0.73045659 -0.68538628 -0.64796983 -0.2642458 -0.34058163 -0.2642458 -0.34058163 -0.58322676 -0.68375177 -0.18291195 -0.34518524 -0.6716453 -0.74889161 -0.56309252 -0.45145731 -0.52128511 -0.39014404 -0.1916191 0.043421386 -0.62041025 -0.33161624 -0.6234936 -0.62985573 -0.60862455 -0.74315155 -0.5697901 -0.55644941 -0.78680234 -0.45078047 -0.58232172 -0.43787111 -0.69308859 -0.39058874 -0.54362496 -0.7812194 0.073515128 -0.65269888 -0.17527665 -0.32370973 -0.096896885 -0.47532168 -0.37800451 -0.39514308 -0.65031931 -0.73395306 0.18560006 -0.45461895 -0.38520419 0.033127126 -0.73052558 -0.79381781 0.029252052 "1" "WALKING_UPSTAIRS"
"167" 0.27771111 -0.0089315038 -0.081181352 -0.45755795 -0.20956424 0.007230816 0.89102832 -0.36713357 -0.068768534 -0.98223452 -0.98446433 -0.91434485 0.052027741 -0.10423862 -0.090949888 -0.61795766 -0.55704194 -0.74675934 -0.22799482 0.0052525233 0.11036783 -0.70387303 -0.085518582 -0.66346585 0.12181176 -0.021329426 -0.20908786 -0.67146882 -0.67161543 -0.73990102 -0.23580451 -0.37432701 -0.23580451 -0.37432701 -0.5954524 -0.68544289 -0.29434677 -0.25868666 -0.67423438 -0.71214465 -0.5742091 -0.38484206 -0.48593649 -0.41772941 -0.17878589 0.13533572 -0.7180891 -0.15778298 -0.56127931 -0.65954337 -0.567073 -0.73424822 -0.60897637 -0.57657881 -0.75703143 -0.51938472 -0.46947007 -0.54594667 -0.57609557 -0.43905375 -0.62337005 -0.74582764 0.070169081 -0.70839222 0.22980235 -0.55890601 -0.026827856 -0.45161404 -0.43161213 -0.31287057 -0.6585611 -0.72379208 0.087338906 -0.42781459 -0.27903185 -0.2091942 -0.69601859 -0.75598105 0.022457315 "1" "WALKING_UPSTAIRS"
"168" 0.22622757 -0.053718943 -0.11252061 -0.35092567 -0.0092982343 0.0077882978 0.92556435 -0.32223589 -0.055344152 -0.89091061 -0.86268873 -0.90002244 0.010085806 0.11913707 -0.011147195 -0.50007859 -0.43661055 -0.72843333 0.48294142 -0.41166989 -0.01324102 -0.65619121 -0.035274007 -0.61595769 -0.25657209 0.0011409364 0.11446356 -0.67465352 -0.69792143 -0.64734141 -0.1196104 -0.33466647 -0.1196104 -0.33466647 -0.50544032 -0.5597437 -0.072142793 -0.24879522 -0.66902467 -0.74512567 -0.49635284 -0.27651999 -0.47111671 -0.30166983 0.046417934 0.13205096 -0.5328074 -0.21622837 -0.69942482 -0.56915106 -0.48779035 -0.72677542 -0.4750373 -0.41763799 -0.72838722 -0.42408537 -0.48005477 -0.70853669 -0.57087426 -0.45637365 -0.54361783 -0.68323644 0.14376054 -0.6779563 -0.056067139 -0.61128762 0.24881802 -0.48149337 -0.36809851 -0.23935199 -0.52153933 -0.61648154 0.1359527 -0.46129468 -0.2489187 -0.30004711 -0.7297545 -0.78358879 0.12903431 "1" "WALKING_UPSTAIRS"
"169" 0.25960382 -0.018097161 -0.11447381 -0.35222794 0.048864663 -0.078109362 0.90540474 -0.34505404 -0.057998853 -0.97027136 -0.97679659 -0.93330111 0.016190236 -0.016132315 0.078242789 -0.44821067 -0.27997579 -0.7263837 0.30268927 -0.24248123 0.0070514413 -0.69210253 -0.026432354 -0.59775683 -0.10083848 -0.057229487 -0.065120127 -0.59036393 -0.6503122 -0.60251907 -0.14393494 -0.28395851 -0.14393494 -0.28395851 -0.46105393 -0.41017093 -0.20162108 -0.19055039 -0.63772667 -0.63689422 -0.44991701 -0.1670647 -0.48067901 -0.31739687 0.082782918 0.025706838 -0.42832271 -0.13215076 -0.45501278 -0.47859847 -0.32014754 -0.69734505 -0.46497212 -0.28358088 -0.75383105 -0.34423446 -0.48603746 -0.40647624 -0.58444658 -0.41201441 -0.53905852 -0.72660395 0.14223352 -0.65572339 -0.1964226 -0.58845621 -0.077275176 -0.3463119 -0.36217836 -0.022742109 -0.3887694 -0.44235177 -0.089981607 -0.39380769 -0.20328643 -0.26218291 -0.63344202 -0.66594927 -0.049936002 "1" "WALKING_UPSTAIRS"
"170" 0.34402821 -0.035875128 -0.094238465 -0.39707126 0.1676057 -0.045335084 0.89978807 -0.35076356 -0.057967327 -0.96099981 -0.96626817 -0.89641312 0.10821693 0.041616209 -0.15017728 -0.49436475 -0.24654285 -0.72074498 0.49956189 -0.52978635 -0.065623597 -0.44075342 0.030076113 -0.41783704 -0.079649559 0.12291871 -0.056539581 -0.54986303 -0.63630922 -0.57496736 -0.11590404 -0.31906248 -0.11590404 -0.31906248 -0.46484668 -0.43478063 -0.0078285619 0.11436936 -0.61252911 -0.62212411 -0.41075118 -0.0093092233 -0.39943721 -0.39166381 0.17916966 0.042299867 -0.54656574 -0.29362101 -0.51900275 -0.49138263 -0.26248211 -0.691635 -0.54440755 -0.28133142 -0.74824357 -0.32450806 -0.56095241 -0.48576606 -0.38104782 -0.31255032 -0.37144921 -0.46221484 0.18652856 -0.48703689 -0.44776357 -0.52039639 -0.34080828 -0.27950184 -0.44796859 -0.05463488 -0.40060502 -0.48524201 -0.19171562 -0.18173074 0.10469958 -0.40006519 -0.60855002 -0.66821927 -0.089603054 "1" "WALKING_UPSTAIRS"
