"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "subjectID" "activity"
"38" 0.27635864 -0.016138088 -0.10803259 -0.99557733 -0.99454385 -0.99454372 0.62577398 0.4168573 0.46439573 -0.99616079 -0.99837049 -0.9954126 0.076218027 0.0094053857 -0.0080907158 -0.99488413 -0.99050354 -0.99724301 -0.028201987 -0.072296089 0.084889322 -0.99834012 -0.99422482 -0.99602129 -0.09732419 -0.042724214 -0.056653466 -0.99860547 -0.99482467 -0.99451645 -0.9980118 -0.9955942 -0.9980118 -0.9955942 -0.99594417 -0.99763017 -0.99663124 -0.99631676 -0.99648651 -0.99617057 -0.99529816 -0.99169066 -0.99619448 -0.99560896 -0.99562919 -0.99296166 -0.11663145 0.35153092 0.2462047 -0.99502795 -0.99064115 -0.99663253 -0.99514544 -0.99098612 -0.99632589 0.15700775 0.055799457 0.08142481 -0.99794548 -0.99445974 -0.99484406 -0.99842318 -0.99402078 -0.99684885 0.2267544 0.1179848 0.41430166 -0.99642627 -0.99473344 0.3803319 -0.99760323 -0.99632383 0.58411544 -0.99582391 -0.99733499 0.53869512 -0.99596914 -0.99636766 0.45367772 "1" "SITTING"
"39" 0.23715407 0.0078251224 -0.12283791 -0.97995358 -0.86619341 -0.96829047 0.89093772 0.11359108 0.33032214 -0.93882287 -0.87952195 -0.96472588 0.075301588 0.082650327 -0.0089599647 -0.98434397 -0.97182661 -0.98618311 -0.22503946 -0.13315886 -0.59416576 -0.95390955 -0.97297342 -0.84095619 -0.076136273 -0.023511625 0.048746095 -0.99218252 -0.99252142 -0.99244534 -0.92623334 -0.94594716 -0.92623334 -0.94594716 -0.98365142 -0.97954382 -0.62607513 -0.83659935 -0.99269133 -0.99356814 -0.98333264 -0.89914658 -0.97708524 -0.97845261 -0.85859152 -0.96490936 -0.29392057 -0.037053012 0.074115336 -0.98365156 -0.96959332 -0.98323096 -0.98664266 -0.97707565 -0.98784088 0.27396304 -0.29717515 0.11202399 -0.95825574 -0.9788201 -0.84816728 -0.95333014 -0.96989231 -0.85297934 -0.26690398 -0.034240203 0.020744702 -0.9452631 -0.95362659 -0.028536046 -0.9795682 -0.97790115 0.13208827 -0.88993038 -0.83292149 -0.22143822 -0.9936382 -0.99346944 0.1908948 "1" "SITTING"
"40" 0.2731084 0.0065181116 -0.10947182 -0.99078294 -0.93506515 -0.99072156 0.87653997 0.12558056 0.32520586 -0.97677857 -0.91534904 -0.99164161 0.084520112 -0.018946735 0.0076682065 -0.99051461 -0.99076345 -0.99205386 -0.14933808 -0.10757556 -0.28657183 -0.94503475 -0.98871206 -0.83657336 -0.060468253 -0.047491065 0.053835275 -0.99831777 -0.99404793 -0.99635394 -0.96816289 -0.94767986 -0.96816289 -0.94767986 -0.9923627 -0.99272934 -0.78814522 -0.82768948 -0.99529654 -0.99563264 -0.98981469 -0.95409312 -0.99134764 -0.99110846 -0.92953745 -0.99012132 -0.21649809 -0.21206321 0.34798247 -0.99075219 -0.99066458 -0.99097901 -0.99105092 -0.99155239 -0.99158121 0.37870975 0.16135456 0.080316572 -0.94008916 -0.989201 -0.83844239 -0.94678149 -0.98838593 -0.85070435 -0.0061954885 0.10573534 0.028201727 -0.96858175 -0.94488385 -0.33615197 -0.99263806 -0.99098543 0.36795187 -0.87774284 -0.82666953 -0.18956279 -0.99561812 -0.9955675 0.20703659 "1" "SITTING"
"41" 0.28150539 -0.018434859 -0.11139287 -0.99546804 -0.98433022 -0.99099514 0.87482213 0.14006721 0.32441057 -0.99404779 -0.98811386 -0.99610975 0.082081964 -0.0058534975 0.0032024153 -0.99447393 -0.99227559 -0.99127045 -0.079366112 -0.094869929 -0.040538466 -0.96234359 -0.98868112 -0.90097784 -0.074240872 -0.03881165 0.0044609208 -0.99784305 -0.99528855 -0.99621464 -0.99295106 -0.99577426 -0.99295106 -0.99577426 -0.9934185 -0.99521943 -0.92159819 -0.8924004 -0.99658889 -0.99663743 -0.99443506 -0.9848406 -0.99008845 -0.9959233 -0.98392125 -0.99145955 0.076414562 0.40024132 0.22731502 -0.99449871 -0.99273746 -0.99029847 -0.99492506 -0.99219621 -0.99066655 0.014616459 0.10934847 0.084225113 -0.96068647 -0.99124222 -0.91150016 -0.96305174 -0.98722279 -0.90654805 -0.055776458 -0.34182688 -0.029434105 -0.99597166 -0.99538682 0.32707443 -0.99454495 -0.994891 0.599001 -0.93017017 -0.88862055 -0.23003117 -0.99665915 -0.99642101 0.10694842 "1" "SITTING"
"42" 0.27843225 -0.019654302 -0.10797029 -0.99439029 -0.98456278 -0.99198578 0.8764618 0.1392361 0.32357956 -0.99725489 -0.98846264 -0.99715923 0.07268307 0.019739112 0.004014346 -0.99264049 -0.99064198 -0.99159452 -0.037824733 -0.07652653 0.074576303 -0.98300305 -0.99349202 -0.97544897 -0.086175374 -0.040941551 -0.041286479 -0.99708794 -0.99492132 -0.99763961 -0.9934379 -0.9938755 -0.9934379 -0.9938755 -0.99298342 -0.99322502 -0.9823882 -0.9765392 -0.99707243 -0.99584487 -0.99263436 -0.98576419 -0.99157404 -0.99525185 -0.98377944 -0.99200955 -0.083038861 0.1907299 0.32761295 -0.9929579 -0.99115707 -0.99096366 -0.99289097 -0.99061234 -0.99061151 0.031498302 0.22432089 0.080305225 -0.9815204 -0.99348002 -0.98001141 -0.98344879 -0.9934553 -0.97605565 -0.053054666 0.054628796 -0.097023482 -0.9936202 -0.99409828 0.27378135 -0.9923338 -0.99338603 0.39526201 -0.98615395 -0.97464616 -0.29828361 -0.99589482 -0.99565892 0.21731284 "1" "SITTING"
"43" 0.2733796 -0.0099401064 -0.10839283 -0.9955058 -0.98176748 -0.99347363 0.87645385 0.13843401 0.3233988 -0.99760938 -0.98843377 -0.99884243 0.072130253 0.019920529 -0.0014860567 -0.99387916 -0.9902451 -0.99233342 -0.0210748 -0.072633665 0.11579647 -0.99429125 -0.99472922 -0.98163073 -0.093413419 -0.040875199 -0.043482017 -0.99756387 -0.99580404 -0.99685086 -0.99091407 -0.99281205 -0.99091407 -0.99281205 -0.99379982 -0.99349987 -0.98533998 -0.98621149 -0.99734824 -0.9970187 -0.9941993 -0.98765983 -0.99277646 -0.99613117 -0.97902885 -0.9935939 0.13609128 0.03456387 0.30457906 -0.99360419 -0.99067982 -0.9917045 -0.99478159 -0.99034831 -0.99135708 0.28363361 0.029142162 0.11532156 -0.99316069 -0.99483197 -0.98359383 -0.99458049 -0.99460844 -0.98246771 -0.025235088 0.11509315 -0.19059519 -0.99313905 -0.99271444 0.24510134 -0.99341205 -0.99215353 0.26160998 -0.99192262 -0.98483098 -0.21274682 -0.99675725 -0.99725922 0.45860339 "1" "SITTING"
"44" 0.27905615 -0.01626097 -0.11281565 -0.99501877 -0.97044631 -0.98926612 0.87538094 0.14222283 0.32351271 -0.99668022 -0.98347532 -0.99915781 0.076807626 -0.0042927307 -0.0069884353 -0.9952061 -0.99059558 -0.99252449 -0.01749462 -0.073362144 0.12893616 -0.99892436 -0.99559617 -0.98693836 -0.098402276 -0.036623752 -0.052670226 -0.99927891 -0.99686121 -0.99562988 -0.98754731 -0.99324099 -0.98754731 -0.99324099 -0.99413667 -0.99486123 -0.98075358 -0.98928227 -0.99779527 -0.99844111 -0.99498345 -0.9811016 -0.9906193 -0.99491636 -0.96643734 -0.98830912 -0.12520054 0.16453309 0.20158134 -0.9949542 -0.99074368 -0.99091536 -0.99596362 -0.99105464 -0.99270028 0.32685755 0.14941906 0.31863939 -0.99872962 -0.99553502 -0.99097407 -0.99894645 -0.99558145 -0.98667052 0.15230399 0.2976174 -0.14618914 -0.9933422 -0.99326591 0.18659809 -0.99377944 -0.99534721 0.62918951 -0.99468302 -0.9876524 -0.23123493 -0.99840125 -0.99822553 0.35013096 "1" "SITTING"
"45" 0.2785991 -0.019910142 -0.1111806 -0.99474489 -0.97949566 -0.98796152 0.87579788 0.14258451 0.32194771 -0.99514435 -0.98746407 -0.98865462 0.077934405 0.01488802 0.012086099 -0.99358183 -0.99072386 -0.99559271 -0.020494785 -0.069807644 0.1068855 -0.99735086 -0.99470232 -0.98453755 -0.099644305 -0.04146569 -0.064887957 -0.99828037 -0.99659289 -0.99499468 -0.99012264 -0.99402631 -0.99012264 -0.99402631 -0.99493458 -0.9960982 -0.98832457 -0.99026281 -0.99748502 -0.99754577 -0.99404402 -0.98542913 -0.99060927 -0.9949904 -0.97685721 -0.98631197 -0.020814968 0.03406502 0.28049725 -0.99322057 -0.98988184 -0.99425932 -0.99462966 -0.99260192 -0.99551749 0.25664023 0.29165115 0.090124131 -0.99710762 -0.99499794 -0.98653404 -0.99735949 -0.99445597 -0.98509781 0.085242794 0.041432036 0.030780583 -0.99472515 -0.99349154 0.19939188 -0.99548811 -0.99565716 0.70330222 -0.99263043 -0.9900564 -0.0012291207 -0.99764281 -0.99717794 0.3022782 "1" "SITTING"
"46" 0.27328142 -0.011127209 -0.10634926 -0.9958764 -0.9891107 -0.99341322 0.87599536 0.14162959 0.3204761 -0.99582182 -0.99035562 -0.99414395 0.071543556 0.019647298 -0.0037668634 -0.99237312 -0.99328268 -0.9974808 -0.024644144 -0.070023979 0.092631918 -0.99853579 -0.99420193 -0.98875701 -0.099876097 -0.044019406 -0.055598998 -0.99738083 -0.99615461 -0.99520402 -0.99302412 -0.99767465 -0.99302412 -0.99767465 -0.99568683 -0.99776271 -0.99356422 -0.99467142 -0.99712892 -0.9971475 -0.99461052 -0.98909018 -0.99548767 -0.99649281 -0.98868806 -0.99166211 0.15719605 0.22053414 0.044666053 -0.99312713 -0.99334792 -0.99681868 -0.99213366 -0.99366269 -0.99663134 0.21532858 0.015661251 -0.018662699 -0.9978399 -0.99376198 -0.99140479 -0.99875773 -0.99446261 -0.98872747 0.50671831 0.07556007 -0.10698564 -0.99812925 -0.99681386 0.3538745 -0.99752566 -0.99647978 0.65638671 -0.99594138 -0.99444503 0.18759544 -0.99707467 -0.99708205 0.30892364 "1" "SITTING"
"47" 0.27853812 -0.016173432 -0.10970656 -0.99664602 -0.98297482 -0.99479797 0.87478155 0.14485798 0.32053935 -0.99771429 -0.98795319 -0.99730555 0.074515662 0.0092694454 -0.010291722 -0.99277413 -0.99043365 -0.99643207 -0.02633867 -0.074526058 0.092148536 -0.99878789 -0.99505467 -0.98844605 -0.10051458 -0.038433452 -0.057589453 -0.99777798 -0.99672581 -0.99565428 -0.99414636 -0.99825604 -0.99414636 -0.99825604 -0.99431393 -0.99816169 -0.99465856 -0.99446094 -0.99745873 -0.99810576 -0.99558307 -0.98676236 -0.99486711 -0.99716899 -0.98105499 -0.99425455 0.079523072 0.038019561 0.27015851 -0.99398429 -0.98974683 -0.99521838 -0.99199723 -0.99210024 -0.99623512 0.22729442 0.12660334 0.11905236 -0.99784433 -0.99491883 -0.99111527 -0.99915562 -0.99509502 -0.9884377 0.51570841 0.012158485 0.02136734 -0.99760147 -0.99838757 0.529142 -0.99779274 -0.99754113 0.65734523 -0.99603154 -0.99405488 0.063502947 -0.99811099 -0.99784862 0.33432718 "1" "SITTING"
